artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,genre,tags_humeur,tags_activité
Michel Sardou,Le figurant,1adwLzinGzckhrVfjQsjN9,34,0.0365,0.454,232173,0.592,0.0,0.28,-6.502,0.0386,74.967,4,0.129,variété française,#triste,#concentration/#travail
Daft Punk,Face to Face - Demon Remix,1dyoTxPBYJOlhD0DRn29Ly,27,0.000146,0.907,419853,0.479,0.838,0.0443,-8.268,0.187,130.855,4/4,0.47,variété française,#energique,#dance/#fête
Hélène Ségara,L'attaque de nodre-dame,1f3vC1kx8ZKYsmbdNsXUIB,24,0.275,0.499,270000,0.7,0.00293,0.686,-9.99,0.0645,123.961,3/4,0.148,variété française,#triste,#sport/#cardio
GIMS,Est-ce que tu m'aimes ? - Pilule bleue,1fLShBLFdS1gTv9KSXWQMG,47,0.235,0.779,237093,0.852,0.0,0.212,-3.353,0.0651,119.892,4,0.601,variété française,#energique,#dance/#fête
Indochine,Hors-la-loi,1fVZxmQ9PqxcbMqTUFIVHx,22,0.0293,0.663,187133,0.791,0.000848,0.00986,-11.778,0.0423,160.056,4,0.979,variété française,#joyeux,#dance/#fête
Manu Chao,El Viento,1gPS8MsLoNao2pJPhhzoyW,39,0.0348,0.354,161173,0.949,0.0,0.69,-5.171,0.183,181.269,4/4,0.526,variété française,#energique,#sport/#cardio
Daniel Lavoie,Je voudrais voir New-York,1hJnYsaACYwOHjc4LWOSG2,22,0.885,0.422,221067,0.292,1.77e-06,0.752,-11.014,0.0383,128.606,4/4,0.176,variété française,#triste,#sport/#cardio
Tété,Eleanor Rigby,1iaM7chr2wSLLZXg8UxFkG,46,0.734,0.705,264067,0.315,0.00673,0.104,-12.018,0.0398,108.417,4/4,0.629,variété française,#energique,#dance/#fête
Daniel Lavoie,Anarkia,1jkF1AJMi1qFgS60WWzVjl,28,0.562,0.702,52000,0.406,0.0,0.331,-11.394,0.0557,94.698,3/4,0.54,variété française,#energique,#dance/#fête
Daniel Lavoie,La danse du smatte,1kH3wpnse1BmzAp8RtxKym,12,0.237,0.549,205027,0.583,6.93e-06,0.25,-8.852,0.0646,175.065,4/4,0.552,variété française,#energique,#dance/#fête
Alain Chamfort,Les microsillons,1ljlahg779GzFNN1yLUG6D,22,0.888,0.442,235226,0.0909,0.00264,0.0983,-17.368,0.0327,136.74,4,0.23,variété française,#triste,#sport/#cardio
Daniel Lavoie,"J'oublie jamais, jamais, d'aimer",1mDQBtHnG5b2unP0vlUfgA,15,0.867,0.824,260320,0.29,0.000135,0.126,-13.204,0.0479,115.979,4/4,0.479,variété française,#energique,#dance/#fête
Daft Punk,Around The World,1pKYYY0dkg23sQQXi0Q5zN,70,0.00356,0.956,429533,0.795,0.889,0.0906,-5.311,0.15,121.294,4/4,0.841,variété française,#joyeux,#dance/#fête
Daft Punk,Ouverture,1pyTJdbGVBVvKXC3MtemHA,30,0.0274,0.592,160627,0.829,0.885,0.0817,-10.497,0.0415,122.999,4/4,0.0342,variété française,#triste,#dance/#fête
Daft Punk,Da Funk - Original Version,1r0dZYmg4dIJsKdUx2xFma,31,0.00217,0.8,334440,0.692,0.861,0.227,-5.315,0.0746,111.226,4/4,0.896,variété française,#joyeux,#dance/#fête
Daft Punk,Derezzed - Remixed by Avicii,1rn6JIHBuBZiwvA57jeoOB,48,0.147,0.662,303947,0.796,0.876,0.281,-7.232,0.0823,127.998,4/4,0.168,variété française,#triste,#dance/#fête
Indila,Love Story - Radio Edit,1sK88xCAHDRj6uNxz7W7nM,45,0.799,0.649,211348,0.281,0.0,0.0771,-11.956,0.0359,95.978,4,0.439,variété française,#energique,#dance/#fête
Francis Lalanne,Dors Mon Petit Papa,1sKaZUY1hjmdHzjpY1IzGN,5,0.682,0.584,248613,0.384,0.00017,0.177,-13.127,0.0384,79.744,4/4,0.303,variété française,#energique,#dance/#fête
Hélène Ségara,Femme,1tBW1OiLRbAs4jdrbUpnHd,7,0.361,0.285,230293,0.738,0.00529,0.197,-6.725,0.0435,88.037,4/4,0.24,variété française,#triste,#sport/#cardio
Daft Punk,Harder Better Faster Stronger - Jess and Crabbe Mix,1tc1T1hH5HbRXx3aipDwRU,31,0.00036,0.851,361000,0.803,0.00453,0.101,-5.893,0.0632,129.218,4/4,0.528,variété française,#energique,#dance/#fête
Francis Lalanne,Demain dès l'aube - Victor Hugo,1u7Wkbjv2Wrz4qlWeQN2r7,6,0.527,0.229,168387,0.336,0.272,0.0984,-11.252,0.0308,87.425,3/4,0.0577,variété française,#triste,#concentration/#travail
GIMS,Bella,1vELwZM3uBYWd8HrtddD4l,63,0.0873,0.781,226480,0.944,0.0795,0.117,-2.64,0.0615,103.003,4,0.965,variété française,#joyeux,#dance/#fête
Daniel Lavoie,Un matin tu dansais - Live,1vVefDD0QtWgiNmNykqgiJ,7,0.844,0.565,157893,0.305,0.0,0.113,-12.813,0.0317,118.016,4/4,0.196,variété française,#triste,#dance/#fête
Daft Punk,The Son of Flynn,1xPec5BN0Zxv77zrWKq43S,54,0.901,0.543,95227,0.775,0.902,0.258,-17.616,0.052,106.018,4/4,0.0222,variété française,#triste,#dance/#fête
Hélène Ségara,Rien n'est comme avant,1xpnz9tCD709vV869Lp2f5,16,0.0884,0.566,234880,0.772,1.22e-06,0.336,-3.728,0.0265,114.985,4/4,0.199,variété française,#triste,#dance/#fête
Louise Attaque,Ton invitation,1xsRqL4cvEaOQ5TbXpqaAV,57,0.151,0.458,159867,0.58,1.29e-06,0.282,-7.835,0.0662,98.405,4/4,0.628,variété française,#energique,#concentration/#travail
Indochine,Cartagène,22TsPA0lzEkVX1mkuSqNvr,29,0.0168,0.608,392960,0.65,0.282,0.109,-6.747,0.0269,110.007,4,0.303,variété française,#energique,#dance/#fête
Hélène Ségara,Perche lo faï,27MEQJm30U2hNXkqkVlddb,33,0.684,0.481,275467,0.422,1.24e-06,0.103,-8.146,0.0304,115.139,4/4,0.126,variété française,#triste,#sport/#cardio
Daniel Lavoie,Tension attention,27glYm1DPNaw4t3jHLocZx,10,0.489,0.45,279880,0.721,2.85e-06,0.693,-8.132,0.109,163.889,4/4,0.246,variété française,#triste,#sport/#cardio
Lara Fabian,Je T’aime,28mwuJqKOjRpqo14GuKSkj,57,0.754,0.384,261106,0.436,5.36e-06,0.131,-7.432,0.0282,107.312,1,0.153,variété française,#triste,#concentration/#travail
Daniel Lavoie,La promenade,29dbzGlEUM8F5X5h6dc8pW,2,0.859,0.647,156920,0.24,0.00639,0.082,-13.34,0.0463,129.973,4/4,0.341,variété française,#energique,#dance/#fête
Pierre Bachelet,Emmanuelle - French Version,29mx7TGZs3DtuQGkLlHdxz,42,0.701,0.415,188693,0.341,0.65,0.0998,-15.01,0.0298,61.265,4/4,0.429,variété française,#energique,#concentration/#travail
Renaud,Héloïse,2A6DhFsTv4TRNNG7ua7pbt,32,0.651,0.561,131786,0.527,0.0,0.11,-8.424,0.0295,95.917,4,0.647,variété française,#energique,#dance/#fête
Daft Punk,The Prime Time Of Your Life,2ABpuao3ZbTjP2cSiX9KZc,37,4.51e-05,0.503,263240,0.507,0.514,0.288,-7.243,0.181,128.606,4/4,0.0987,variété française,#triste,#dance/#fête
Daft Punk,Harder Better Faster Stronger - Alive Radio Edit 2007,2De3sEoBWy7HYz4vdIzClL,42,0.000945,0.537,214240,0.841,0.023,0.944,-10.405,0.0921,126.078,4/4,0.522,variété française,#energique,#dance/#fête
Christophe,Les Mots Bleus,2Desf0YgquK9YrSkRhkvDN,48,0.497,0.343,250613,0.71,1.42e-06,0.0308,-4.412,0.0371,138.241,4/4,0.391,variété française,#energique,#sport/#cardio
Lara Fabian,Je Suis Malade,2EuRnXkQ1X97VNY3NfSqay,53,0.768,0.262,264240,0.347,0.0,0.187,-10.054,0.0396,64.978,3,0.206,variété française,#triste,#concentration/#travail
Daft Punk,Adagio for TRON - Remixed by Teddybears,2EyK6JBWqftJlxAuqd0Dsq,40,0.00691,0.747,334347,0.798,0.786,0.138,-6.572,0.0365,126.96,4/4,0.257,variété française,#energique,#dance/#fête
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,2Foc5Q5nqNiosCNqttzHof,76,0.0426,0.794,248413,0.811,1.07e-06,0.101,-8.966,0.038,116.047,4/4,0.862,variété française,#joyeux,#dance/#fête
Stromae,Alors on danse - Radio Edit,2GYHyAoLWpkxLVa4oYTVko,78,0.0994,0.791,206066,0.59,0.00203,0.065,-9.206,0.0793,119.951,4,0.714,variété française,#energique,#dance/#fête
Hélène Ségara,De Venise à la Seine (Ti amo),2HJLM0TFqnZsIehjDxBljE,35,0.644,0.349,244613,0.327,9.53e-06,0.106,-10.932,0.0316,186.826,3/4,0.174,variété française,#triste,#sport/#cardio
Daniel Lavoie,Leaders,2JHYhgdiblimCvXBrgH3Qv,0,0.915,0.369,188800,0.101,0.0,0.11,-13.932,0.0452,202.618,4/4,0.2,variété française,#triste,#sport/#cardio
Hélène Ségara,O sole mio,2JQiwK96HOgAhlMzwLkCU8,14,0.894,0.474,239533,0.218,7.25e-06,0.108,-13.452,0.0317,99.957,4/4,0.157,variété française,#triste,#meditation/#yoga
Indochine,Un singe en hiver,2K3SPUYnb49aoY66BTHQSK,29,0.669,0.639,226093,0.487,0.141,0.0695,-13.533,0.0238,90.006,4,0.299,variété française,#energique,#dance/#fête
Daft Punk,Contact,2KHRENHQzTIQ001nlP9Gdc,56,0.00282,0.4,383627,0.756,0.753,0.0695,-8.423,0.0492,123.828,4/4,0.0924,variété française,#triste,#sport/#cardio
Daft Punk,Veridis Quo,2LD2gT7gwAurzdQDQtILds,62,0.479,0.604,345187,0.687,0.95,0.104,-13.928,0.045,106.896,4/4,0.119,variété française,#triste,#dance/#fête
Daniel Lavoie,Intervention de Frollo - Live,2Ln05euhbYdiThG9QpvroQ,0,0.513,0.712,29933,0.721,0.0,0.126,-11.151,0.528,124.023,4/4,0.543,variété française,#energique,#dance/#fête
Étienne Daho,Le Premier jour du reste de ta vie - Live 2001,2NYZhu1CMIeXcHsRSiVtgj,24,0.0638,0.58,253600,0.667,0.0,0.817,-8.62,0.0333,126.168,4,0.41,variété française,#energique,#dance/#fête
Daft Punk,Flynn Lives,2OQS6fFDpJzpDVC6gNzoj5,45,0.95,0.45,202147,0.278,0.646,0.185,-14.318,0.034,108.004,4/4,0.0421,variété française,#triste,#meditation/#yoga
Daniel Lavoie,Tu vas me détruire - Live,2QNtAulailGuK0iL1lN8C0,11,0.73,0.691,178733,0.486,0.0,0.523,-11.198,0.0305,106.069,4/4,0.449,variété française,#energique,#dance/#fête
Francis Lalanne,Il pleure dans mon cœur - Paul Verlaine,2SHdh3qN7gGPJGWHFEnp0n,4,0.433,0.301,128000,0.164,0.145,0.102,-18.894,0.0373,74.799,3/4,0.154,variété française,#triste,#meditation/#yoga
Francis Lalanne,Elle est toute seule - Live,2T9NObEks3PaRzCAGbI2v4,5,0.256,0.345,331347,0.521,0.0,0.929,-9.883,0.128,99.339,1/4,0.356,variété française,#energique,#concentration/#travail
Louise Attaque,Les nuits parisiennes,2TaEmp0ekjFpnteScYcFXU,51,0.196,0.41,151600,0.696,0.0,0.331,-6.744,0.0466,127.977,4/4,0.537,variété française,#energique,#sport/#cardio
Daniel Lavoie,Jour de plaine (feat. Jorane),2TxKeg0aqYTRZ2f4syNvx9,15,0.859,0.261,361093,0.491,0.0112,0.277,-9.743,0.0546,77.776,4/4,0.22,variété française,#triste,#concentration/#travail
Daniel Lavoie,Je pensais pas (feat. Catherine Major),2UAU2lpGCI7TfJMEHRe0Mf,12,0.553,0.681,203053,0.499,0.0,0.0861,-9.048,0.0674,78.02,4/4,0.315,variété française,#energique,#dance/#fête
Daft Punk,End of Line - Remixed by Photek,2UBYw2qf9PkvoKQ610ocft,40,0.00147,0.584,318720,0.801,0.00182,0.197,-4.526,0.0438,98.019,4/4,0.468,variété française,#energique,#dance/#fête
Indochine,L'aventurier,2UC5XnHA1Wn9FjQmbjNca9,64,0.254,0.556,231960,0.909,0.00058,0.0971,-9.982,0.0444,167.101,4,0.633,variété française,#energique,#dance/#fête
Hélène Ségara,Salut,2VCDPSqI8XLw722q3ETiKi,29,0.83,0.338,194253,0.27,1.59e-06,0.106,-9.413,0.0309,86.666,4/4,0.205,variété française,#triste,#meditation/#yoga
Daft Punk,Digital Love,2VEZx7NWsZ1D0eJ4uv5Fym,63,0.0481,0.644,301373,0.664,0.862,0.342,-8.398,0.0333,124.726,4/4,0.53,variété française,#energique,#dance/#fête
Daniel Lavoie,La sorcière - Live,2WOnW5X4UdL0TLHplN1IG7,9,0.396,0.468,76973,0.395,0.0,0.448,-13.186,0.109,104.489,4/4,0.204,variété française,#triste,#concentration/#travail
Indochine,La 13ème vague,2YdolUC96bNNnOEAJIynuC,29,0.00694,0.602,299053,0.868,0.0473,0.195,-7.918,0.0282,132.015,4,0.315,variété française,#energique,#dance/#fête
Daft Punk,Arena,2aUDpZRSit5Zg2R6L5r6dW,46,0.0173,0.334,93227,0.423,0.994,0.0732,-13.562,0.0348,100.058,4/4,0.0859,variété française,#triste,#concentration/#travail
Daft Punk,Instant Crush,2cGxRwrMyEAp8dEbuZaVv6,74,0.0422,0.775,337560,0.585,0.619,0.077,-9.516,0.0271,109.942,4/4,0.518,variété française,#energique,#dance/#fête
Jean Ferrat,La montagne,2eAhVprzLy0aTURlyKmhGJ,38,0.673,0.494,189666,0.433,0.000424,0.0987,-12.15,0.0365,115.298,4,0.452,variété française,#energique,#sport/#cardio
Francis Lalanne,Sa famille. Changement de vie (Interview),2eZahkqBTze9HTbBQfOMDX,0,0.808,0.54,245627,0.5,1.04e-06,0.423,-21.266,0.917,82.569,4/4,0.458,variété française,#calme,#dance/#fête
Renaud,Le Métèque,2efj0AL33odgMfU2qir4Su,36,0.229,0.706,199733,0.608,0.000466,0.0979,-9.868,0.036,99.024,4,0.73,variété française,#energique,#dance/#fête
Daft Punk,"Derezzed - From TRON: Legacy/Avicii ""So Amazing Mix""",2ewHAevJOazIhkzgLxb6Bh,31,0.0562,0.734,303920,0.757,0.0762,0.283,-3.661,0.163,127.993,4/4,0.158,variété française,#triste,#dance/#fête
Daft Punk,"Episode 3, Nile Rodgers",2fJp2bDmhG62vlmUpuWjxb,32,0.359,0.707,453200,0.515,0.0,0.237,-12.299,0.772,115.171,4/4,0.654,variété française,#energique,#dance/#fête
Francis Cabrel,Si Algùn Día la Ves,2g9nW9edpxcz60FTuJzlY3,35,0.746,0.586,189933,0.349,0.0,0.0904,-9.575,0.0312,117.782,3,0.338,variété française,#energique,#dance/#fête
Daniel Lavoie,Paris Calling,2gSjc448iPjK8QRjyXxk9U,1,0.0155,0.559,277467,0.512,0.0144,0.0935,-11.308,0.0249,77.941,4/4,0.507,variété française,#energique,#dance/#fête
Daft Punk,Robot Rock - Edit,2gvSbIHvBKebtleZClEC9L,39,1.08e-05,0.628,187733,0.72,0.771,0.0332,-6.052,0.0598,111.942,4/4,0.514,variété française,#energique,#dance/#fête
Renaud,Germaine,2iH73otLOf6KUEovhuQvP2,30,0.657,0.308,196253,0.665,0.0,0.394,-6.726,0.113,201.387,3,0.758,variété française,#joyeux,#sport/#cardio
Daft Punk,Rinzler - Remixed by Kaskade,2jFLd9OdNcLsblpv4fDTRn,38,0.00108,0.607,412440,0.773,0.92,0.12,-7.08,0.0498,128.013,4/4,0.458,variété française,#energique,#dance/#fête
Manu Chao,La Marea,2jVYJ5WjkhqhEsTchOQyfW,47,0.334,0.802,152073,0.634,0.198,0.0764,-9.371,0.169,158.294,4/4,0.857,variété française,#joyeux,#dance/#fête
Hélène Ségara,Ça va pas changer le monde,2jy8nKiKwfXjXq0E96ppfy,21,0.715,0.606,209653,0.53,8.48e-05,0.302,-7.751,0.0267,98.961,3/4,0.511,variété française,#energique,#dance/#fête
Hélène Ségara,Sara perche ti amo,2kFOoACGPqIanmsF1YjXy9,24,0.186,0.756,201347,0.675,0.0,0.38,-7.596,0.0453,128.032,4/4,0.686,variété française,#energique,#dance/#fête
Daniel Lavoie,Sirène,2kGFfjSSacdX5WokB7Tbr2,3,0.832,0.508,216399,0.303,9.38e-05,0.183,-11.469,0.0344,112.281,3/4,0.351,variété française,#energique,#dance/#fête
Daft Punk,Face to Face - Cosmo VItelli Remix,2obYlOGofygYwoQLjvQJz8,29,0.0296,0.645,294987,0.833,0.0837,0.0513,-6.102,0.0359,134.985,4/4,0.853,variété française,#joyeux,#dance/#fête
Daft Punk,Castor,2plz82a5GbkajqJT05xDig,22,0.0978,0.189,139400,0.812,0.875,0.181,-10.686,0.0436,123.597,4/4,0.276,variété française,#energique,#sport/#cardio
Étienne Daho,Ouverture - Single Edit,2r69YILaGLD7FW7swtDR20,27,0.0038,0.339,224293,0.425,0.0262,0.0616,-14.147,0.0324,167.93,4,0.194,variété française,#triste,#sport/#cardio
Daniel Lavoie,Qui es-tu je seul,2tHqpacx0yWxZFQBlF6e3J,12,0.887,0.574,226627,0.264,0.00195,0.11,-15.918,0.0432,140.072,4/4,0.226,variété française,#triste,#dance/#fête
La Femme,It's Time to Wake Up 2023,2uG7RbrJSq5bZWv7ufDyTg,51,0.314,0.675,411440,0.585,0.666,0.0888,-6.886,0.0264,109.982,4,0.113,variété française,#triste,#dance/#fête
Hélène Ségara,L'envol - Edit single,2wlVPuiqcmWZ4VMNN70TY1,20,0.215,0.493,226360,0.587,0.000296,0.126,-7.998,0.0318,149.998,4/4,0.159,variété française,#triste,#sport/#cardio
Daft Punk,Rinzler,2xP7MLAMo06fuhne2M8pXA,47,0.495,0.498,137640,0.641,0.847,0.0999,-14.679,0.0448,90.017,4/4,0.0372,variété française,#triste,#sport/#cardio
Indochine,Station 13 - Version longue,2y1vWDpnMFSllPWJSraGb7,27,0.004,0.582,486733,0.636,0.176,0.222,-9.045,0.028,121.987,4,0.235,variété française,#triste,#dance/#fête
Daniel Lavoie,Être prêtre et aimer une femme - Live,2ys7TOPmGCVOFucbAf88ym,8,0.88,0.31,209000,0.366,0.0,0.133,-10.374,0.0341,94.113,4/4,0.0747,variété française,#triste,#concentration/#travail
Daft Punk,Harder Better Faster Stronger - Alive Extended 2007,30NTB3ooCZlzJPv13pihQh,39,0.00239,0.549,283080,0.825,0.0281,0.896,-10.713,0.0748,126.134,4/4,0.459,variété française,#energique,#dance/#fête
Manu Chao,Politik Kills,30lSxBNu8T2Vi1FZMrxJsN,44,0.00379,0.763,182667,0.417,0.0241,0.192,-11.086,0.0673,83.995,4/4,0.642,variété française,#energique,#dance/#fête
Lara Fabian,Je Suis Mon Coeur,329q89WEzxSO0TQ0AA2WC7,22,0.96,0.303,346840,0.187,0.000479,0.0975,-12.192,0.0332,86.147,4,0.0477,variété française,#triste,#meditation/#yoga
Daniel Lavoie,The Fabulous Song,33WeGHjdKhR9qwVWRPVGcE,0,0.841,0.524,253640,0.394,0.00968,0.0984,-9.906,0.0282,160.169,3/4,0.616,variété française,#energique,#dance/#fête
Francis Lalanne,Larmes,34HDsqGdua4v1DrMFHpNvC,6,0.294,0.483,209573,0.765,0.0,0.135,-4.734,0.063,84.029,4/4,0.267,variété française,#energique,#sport/#cardio
Stromae,Papaoutai,34dx8DACTJsc3rsJdaEIQw,74,0.0266,0.734,232146,0.809,0.0,0.0642,-7.264,0.0839,116.024,4,0.254,variété française,#energique,#dance/#fête
Daniel Lavoie,Si je savais parler aux femmes,34oppjJxJcoxti2JH1RPgN,1,0.92,0.417,175987,0.247,0.228,0.198,-12.466,0.0319,104.57,4/4,0.366,variété française,#energique,#meditation/#yoga
Hélène Ségara,Father,35geJmD21Pby771uab1M3q,12,0.819,0.541,254747,0.366,0.00162,0.0914,-6.847,0.0291,120.064,4/4,0.161,variété française,#triste,#dance/#fête
Tryo,Aimer,360Xv6Pn6ENVkFD7Hcfymf,31,0.362,0.732,198506,0.851,1.64e-05,0.0889,-6.451,0.0792,102.005,4,0.605,variété française,#energique,#dance/#fête
Kendji Girac,Andalouse,36DQ8jmugcqNQPelDRTtKn,47,0.23,0.827,167373,0.731,1.51e-06,0.224,-4.531,0.0372,112.001,4,0.933,variété française,#joyeux,#dance/#fête
Daft Punk,Doin' it Right,36c4JohayB9qd64eidQMBi,65,0.388,0.804,251293,0.451,2.17e-05,0.0924,-8.207,0.0949,178.061,4/4,0.19,variété française,#triste,#dance/#fête
Daft Punk,Aerodynamic - Daft Punk Remix,37YWwmlRl1GonSwjRuOiEq,52,0.413,0.568,370987,0.928,0.572,0.111,-6.071,0.0733,122.892,4/4,0.181,variété française,#triste,#dance/#fête
Lara Fabian,L’Hymne à l’amour,39BLzMSiXoUq3K2URCEOMD,19,0.75,0.549,368800,0.516,0.0,0.122,-6.693,0.0358,111.94,4,0.311,variété française,#energique,#dance/#fête
Manu Chao,La Chinita,3D7c877toc0Aec6HLAlILK,45,0.675,0.694,93760,0.754,8.18e-05,0.207,-6.482,0.172,176.03,4/4,0.952,variété française,#joyeux,#dance/#fête
Francis Lalanne,La Hija De La Luna,3DTeFLx1h88uCDSnl34GjP,8,0.164,0.817,208093,0.924,1.52e-06,0.118,-3.274,0.0878,128.742,4/4,0.965,variété française,#joyeux,#dance/#fête
Indochine,Dunkerque,3GOnSNacho7v2GXw4LSv0m,26,0.000143,0.477,348213,0.809,0.303,0.453,-6.189,0.0318,107.982,4,0.0948,variété française,#triste,#sport/#cardio
Daft Punk,Aerodynamic,3H3cOQ6LBLSvmcaV7QkZEu,59,0.328,0.624,212547,0.911,0.861,0.0727,-7.482,0.0524,122.902,4/4,0.135,variété française,#triste,#dance/#fête
Daniel Lavoie,La ballade de Chet,3HH1UN9qPFaGNazRIcT6x8,13,0.857,0.43,329133,0.324,0.000219,0.116,-10.651,0.0393,94.527,4/4,0.128,variété française,#triste,#concentration/#travail
Daniel Lavoie,Chasse-galerie,3HnlUVBYdKzc3IHMjNO3Qt,1,0.576,0.53,369391,0.374,0.139,0.121,-11.697,0.0461,144.659,5/4,0.182,variété française,#triste,#dance/#fête
Daniel Lavoie,Chanson de la terre,3IUCCubtjNnEUqXTembc34,7,0.392,0.5,328653,0.574,0.0,0.702,-8.28,0.041,119.96,4/4,0.364,variété française,#energique,#dance/#fête
Manu Chao,Bixo,3JJIdDXjN8oH6ZfPv3pApB,41,0.762,0.658,112040,0.452,0.0,0.506,-9.929,0.153,91.321,4/4,0.971,variété française,#joyeux,#dance/#fête
Daft Punk,"Episode 2, Todd Edwards",3K6HXNtxo1A2eCthCzrwaS,33,0.424,0.723,458493,0.389,0.0,0.183,-13.204,0.8,118.413,3/4,0.624,variété française,#energique,#dance/#fête
Daniel Lavoie,Etre prêtre et aimer une femme,3KNZghCZmKhBqSda8g1Ubl,26,0.878,0.4,215200,0.333,0.000112,0.704,-11.324,0.0331,91.531,4/4,0.105,variété française,#triste,#concentration/#travail
Manu Chao,Luna y sol,3LM9Fim1brf4l7AbLHK5bL,50,0.517,0.606,187307,0.895,0.0769,0.436,-6.369,0.0548,121.986,4/4,0.573,variété française,#energique,#dance/#fête
Hélène Ségara,Un chant d'adieu (Caruso),3M8F9lmOJmAL1VdwIXBCD8,32,0.469,0.531,292560,0.338,0.00204,0.0942,-10.48,0.0328,123.847,4/4,0.096,variété française,#triste,#dance/#fête
Manu Chao,Machine Gun,3MClzA9UCg0bQplGESWcCW,40,0.102,0.536,133493,0.978,0.0,0.951,-4.483,0.0992,89.631,4/4,0.646,variété française,#energique,#dance/#fête
Manu Chao,La Primavera,3NHuU6OLvSu77HMYXV93l4,45,0.709,0.564,112533,0.609,0.00829,0.535,-8.26,0.0865,175.791,4/4,0.813,variété française,#joyeux,#dance/#fête
Benjamin Biolay,Avec le temps,3ONhNRJEb3xLZu0hX629pi,30,0.734,0.331,259519,0.279,0.00189,0.562,-11.692,0.0312,62.565,3,0.122,variété française,#triste,#meditation/#yoga
Louise Attaque,See You Later Alligator,3OVWwUgpeXZ3unSsI3K9YM,31,0.158,0.744,176506,0.691,0.14,0.136,-10.089,0.0353,124.487,4,0.628,variété française,#energique,#dance/#fête
Étienne Daho,Des heures hindoues - Single Remix,3Ogd6ciLVPLTZ2U2n87WNw,25,0.361,0.539,232213,0.307,0.000524,0.114,-13.957,0.0267,80.141,4,0.131,variété française,#triste,#dance/#fête
Daft Punk,Burnin' / Too Long,3Ons6C3wXBMi8nYpLBMlVe,48,0.000207,0.602,431507,0.793,0.0476,0.686,-10.462,0.0946,127.016,4/4,0.35,variété française,#energique,#dance/#fête
Gaël Faye,Kerozen,3P3LTqcIZBNEQGdCteA7wk,33,0.626,0.754,212173,0.42,2.54e-05,0.126,-11.717,0.0367,112.023,4,0.389,variété française,#energique,#dance/#fête
Daft Punk,Oh Yeah,3Pm4jgrXCu0W7gTqyrlR4F,38,0.0706,0.602,121200,0.309,0.294,0.0895,-8.396,0.352,176.704,5/4,0.559,variété française,#energique,#dance/#fête
Daft Punk,Emotion,3PsJ6zisndTa3F9eOjBfCc,35,0.000555,0.344,417320,0.613,0.232,0.192,-6.881,0.0369,98.305,4/4,0.053,variété française,#triste,#sport/#cardio
Hélène Ségara,Histoire d'un amour - Historia de un amor,3Rg7C1cLrDp45h0ydKcbeE,25,0.761,0.499,228560,0.253,3.64e-05,0.105,-10.114,0.0303,99.932,4/4,0.266,variété française,#energique,#meditation/#yoga
Daniel Lavoie,Où est-elle ? - Live,3Ro9PEboZBh1PRECMewfEm,8,0.827,0.402,167747,0.325,6.31e-05,0.0946,-12.479,0.033,111.414,4/4,0.312,variété française,#energique,#sport/#cardio
Daft Punk,Encom Part 2 - Remixed by Com Truise,3SL3UavpjRKNMM9UVlE9Bx,37,0.0097,0.266,292093,0.932,0.752,0.151,-7.134,0.0653,165.925,4/4,0.264,variété française,#energique,#sport/#cardio
Daft Punk,Something About Us (Love Theme from Interstella 5555),3SfSYQLgcrGajPkU5EEr2E,36,0.295,0.889,134933,0.423,0.449,0.084,-9.759,0.0456,99.935,4/4,0.81,variété française,#joyeux,#dance/#fête
Daniel Lavoie,Docteur Tendresse,3Sk9dmKgdhKVxsEXHEQuks,10,0.782,0.539,172333,0.62,0.0,0.76,-9.131,0.0602,105.398,4/4,0.416,variété française,#energique,#dance/#fête
Manu Chao,La Vida Tombola,3U34tMYhMbr6tBWZdCUp6f,49,0.13,0.638,196067,0.784,0.0139,0.256,-8.321,0.0403,93.971,4/4,0.963,variété française,#joyeux,#dance/#fête
Hélène Ségara,Les Champs-Élysées,3UYN2SrDHYRodiduwIIHxq,21,0.476,0.711,190880,0.434,0.0,0.256,-8.937,0.0397,94.998,3/4,0.499,variété française,#energique,#dance/#fête
Daniel Lavoie,Une valse pour rien,3WSJwEvmpJOveQM1gHjLrG,14,0.852,0.362,252693,0.189,0.000367,0.091,-15.226,0.0324,89.531,3/4,0.29,variété française,#energique,#meditation/#yoga
Daniel Lavoie,Florence,3WTQ2LfbkykYbAoXXmV5ub,24,0.888,0.376,249827,0.242,7.92e-06,0.645,-12.177,0.0365,118.699,4/4,0.177,variété française,#triste,#sport/#cardio
Daft Punk,End of Line - Remixed by Boys Noize,3YYnfKM02WkygOwg6ozfrL,38,0.00303,0.599,340187,0.884,0.899,0.111,-6.543,0.108,122.993,4/4,0.378,variété française,#energique,#dance/#fête
Daniel Lavoie,Visite de Frollo à Esméralda - Live,3Zgy75lbuyGk7EqC6zhTfI,8,0.608,0.408,73320,0.366,0.0,0.3,-13.925,0.0689,91.371,4/4,0.0491,variété française,#triste,#concentration/#travail
Daniel Lavoie,"Tension, attention",3Zk8Rh3hBkDGUZiwNK1zCF,8,0.598,0.657,234107,0.606,0.018,0.188,-9.145,0.0283,90.035,4/4,0.684,variété française,#energique,#dance/#fête
