Unnamed: 0,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,time_signature_clean,genre_group,artist_normalized,genre_simplifié,origine
,21 Savage,X (feat. Future),6fwdbPMwP1zVStm8FybmkO,77,0.373,0.835,258880,0.413,0.00133,C#,0.101,-9.81,Major,0.396,149.004,4/4,0.111,,à catégoriser,21 Savage,rap,remplacé_RAP_classique
,ScHoolboy Q,X (with 2 Chainz & Saudi),4LmAnpjlhWTahvRkYR8xJa,77,0.0201,0.768,267427,0.471,0.0,D,0.268,-8.406,Major,0.259,131.023,4/4,0.405,,à catégoriser,ScHoolboy Q,rap,remplacé_RAP_classique
,Mac Miller,Weekend (feat. Miguel),6GnhWMhgJb7uyiiPEiEkDA,77,0.47,0.843,208080,0.435,0.0,G#,0.147,-8.442,Major,0.178,120.058,4/4,0.19,,à catégoriser,Mac Miller,rap,remplacé_RAP_classique
,XXXTENTACION,YuNg BrAtZ,2ooF4088y5L72c4YTEJQoB,77,0.0179,0.755,101851,0.695,0.0,A,0.107,-5.963,Major,0.26,128.063,4/4,0.493,,à catégoriser,XXXTENTACION,rap,remplacé_RAP_classique
,Post Malone,Zack And Codeine,5lZZmityu9TAjNvSY6GLhR,77,0.143,0.742,204360,0.84,0.0,F,0.133,-5.198,Minor,0.0471,138.032,4/4,0.287,,à catégoriser,Post Malone,rap,remplacé_RAP_classique
,Young Thug,Sin (feat. Jaden Smith),1Jl21sidRpEdlVBvYbssLx,77,0.00544,0.889,202533,0.385,0.0,B,0.274,-11.767,Minor,0.165,125.995,4/4,0.235,,à catégoriser,Young Thug,rap,remplacé_RAP_classique
,Playboi Carti,Magnolia,1e1JKLEDKP7hEQzJfNAgPl,77,0.0113,0.791,181812,0.581,0.0,B,0.35,-7.323,Minor,0.286,162.99,4/4,0.438,,à catégoriser,Playboi Carti,rap,remplacé_RAP_classique
,Drake,Jumpman,27GmP9AWRs744SzKcpJsTZ,77,0.0563,0.852,205879,0.553,0.0,C#,0.332,-7.286,Major,0.187,142.072,4/4,0.656,,à catégoriser,Drake,rap,remplacé_RAP_classique
,XXXTENTACION,I don’t let go,4axYWgXASdsCBHuwInAubT,77,0.591,0.797,121630,0.293,0.0724,F,0.148,-7.479,Major,0.08,80.035,4/4,0.478,,à catégoriser,XXXTENTACION,rap,remplacé_RAP_classique
,XXXTENTACION,Guardian angel,7uqcLJFlSYjVPLUz1vPxkY,77,0.795,0.712,108035,0.374,0.0,C,0.187,-10.215,Minor,0.511,133.952,4/4,0.779,,à catégoriser,XXXTENTACION,rap,remplacé_RAP_classique
,2 Chainz,It's A Vibe,6H0AwSQ20mo62jGlPGB8S6,77,0.0317,0.822,210200,0.505,0.000911,G,0.114,-7.384,Major,0.147,73.003,4/4,0.523,,à catégoriser,2 Chainz,rap,remplacé_RAP_classique
,Russ,"Psycho, Pt. 2",26OhjtaTamFocE08t83ml6,77,0.775,0.766,161985,0.548,5.57e-06,A#,0.1,-4.29,Major,0.235,82.944,4/4,0.424,,à catégoriser,Russ,rap,remplacé_RAP_classique
,Offset,Wild Wild West (feat. Gunna),0SQ8yalm13UIJuebuZkQlH,77,0.0841,0.902,236300,0.621,0.0,A,0.138,-5.315,Major,0.199,114.007,4/4,0.497,,à catégoriser,Offset,rap,remplacé_RAP_classique
,Post Malone,Same Bitches (feat. G-Eazy & YG),688QpQAwqsLdBR6lr13wK1,77,0.379,0.727,212467,0.774,2.47e-06,A#,0.114,-5.246,Minor,0.0588,99.932,4/4,0.211,,à catégoriser,Post Malone,rap,remplacé_RAP_classique
,J. Cole,ATM,2UciqgwVDwro0fev3MFbxJ,77,0.115,0.719,216727,0.497,0.0,G#,0.0898,-7.661,Major,0.681,81.651,4/4,0.345,,à catégoriser,J. Cole,rap,remplacé_RAP_classique
,Lund,Broken,1SuznrYulmD8HMZrenI0VU,77,0.0423,0.828,200627,0.581,0.000903,C,0.109,-2.659,Major,0.0429,133.999,4/4,0.145,,à catégoriser,Lund,rap,remplacé_RAP_classique
,Jacquees,You,01jIO8SJFnpSiNLH1JaBZ5,77,0.413,0.735,217387,0.453,0.0,G#,0.104,-8.264,Minor,0.0602,115.002,4/4,0.335,,à catégoriser,Jacquees,rap,remplacé_RAP_classique
,Dr. Dre,Still D.R.E.,503OTo2dSqe7qk76rgsbep,77,0.177,0.821,270587,0.774,0.000676,B,0.0577,-3.418,Major,0.235,93.425,4/4,0.547,,à catégoriser,Dr. Dre,rap,remplacé_RAP_classique
,Mac Miller,Ladders,39NDBdU5Xkm5pCFGa5kZtI,77,0.236,0.802,287040,0.463,0.00531,G#,0.105,-8.379,Major,0.162,103.961,4/4,0.291,,à catégoriser,Mac Miller,rap,remplacé_RAP_classique
,Social House,Magic In The Hamptons (feat. Lil Yachty),2Yer0p7uB2lVBUAtANuuQp,77,0.66,0.769,164640,0.479,0.0,C#,0.0914,-5.339,Major,0.0385,96.051,4/4,0.803,,à catégoriser,Social House,rap,remplacé_RAP_classique
,Trippie Redd,Love Scars 3,0AcicReEGm1qcENjqzh1Tg,77,0.136,0.544,129429,0.524,0.0,G#,0.106,-7.914,Major,0.0621,81.982,4/4,0.117,,à catégoriser,Trippie Redd,rap,remplacé_RAP_classique
,Justin Timberlake,Cry Me a River,7Lf7oSEVdzZqTA0kEDSlS5,77,0.575,0.624,288333,0.653,0.0,G#,0.104,-6.582,Minor,0.176,73.884,4/4,0.565,,à catégoriser,Justin Timberlake,rap,remplacé_RAP_classique
,Roddy Ricch,Die Young,1lWK70HfYRFZtWJUwUrY48,77,0.221,0.688,161129,0.642,0.0,E,0.2,-5.567,Minor,0.321,160.319,4/4,0.341,,à catégoriser,Roddy Ricch,rap,remplacé_RAP_classique
,Kanye West,Heartless,4EWCNWgDS8707fNSZ1oaA5,77,0.0401,0.789,211000,0.65,0.0,A#,0.249,-6.16,Minor,0.121,87.983,4/4,0.617,,à catégoriser,Kanye West,rap,remplacé_RAP_classique
,2 Chainz,Bigger Than You (feat. Drake & Quavo),5S1IUPueD0xE0vj4zU3nSf,77,0.247,0.888,225893,0.515,0.0,C#,0.446,-6.246,Major,0.271,141.009,4/4,0.264,,à catégoriser,2 Chainz,rap,remplacé_RAP_classique
,Ski Mask The Slump God,BabyWipe,6eKWSrZfzd25TYYxkscWgg,77,0.0266,0.885,168627,0.506,0.0,C#,0.307,-8.322,Major,0.268,148.038,4/4,0.588,,à catégoriser,Ski Mask The Slump God,rap,remplacé_RAP_classique
,Eminem,Greatest,2XTquzYQAdT1Hk78bOUwsv,77,0.0441,0.809,226938,0.737,0.0,C#,0.341,-5.186,Major,0.108,80.025,4/4,0.367,,à catégoriser,Eminem,rap,remplacé_RAP_classique
,Justin Timberlake,Mirrors,4rHZZAmHpZrA3iH5zx8frV,77,0.234,0.574,484147,0.512,0.0,F,0.0946,-6.664,Minor,0.0503,76.899,4/4,0.512,,à catégoriser,Justin Timberlake,rap,remplacé_RAP_classique
,Rae Sremmurd,Swang,6mapJIPnQ23RTAevUoE0DL,77,0.2,0.681,208120,0.314,9.82e-06,G#,0.1,-9.319,Major,0.0581,139.992,4/4,0.166,,à catégoriser,Rae Sremmurd,rap,remplacé_RAP_classique
,6ix9ine,GOTTI,27oFpFktCq9JIXjJQRuv7a,77,0.0524,0.728,166852,0.584,0.0,A#,0.0658,-7.255,Minor,0.176,161.9,4/4,0.365,,à catégoriser,6ix9ine,rap,remplacé_RAP_classique
,Travis Scott,WAKE UP,20MuVazoNMv6xjKPnRFOxG,77,0.192,0.741,231964,0.645,0.0,B,0.163,-5.116,Minor,0.0963,149.07,4/4,0.488,,à catégoriser,Travis Scott,rap,remplacé_RAP_classique
,Travis Scott,Antidote,1wHZx0LgzFHyeIZkUydNXq,77,0.00767,0.713,262693,0.526,0.000148,C#,0.124,-5.046,Major,0.032,131.05,4/4,0.131,,à catégoriser,Travis Scott,rap,remplacé_RAP_classique
,Kodak Black,Codeine Dreaming (feat. Lil Wayne),4DTpngLjoHj5gFxEZFeD3J,77,0.0652,0.736,264532,0.604,6.43e-05,C#,0.124,-7.357,Minor,0.222,155.007,4/4,0.574,,à catégoriser,Kodak Black,rap,remplacé_RAP_classique
,Sean Paul,Temperature,0k2GOhqsrxDTAbFFSdNJjT,77,0.106,0.951,218573,0.6,0.0,C,0.0712,-4.675,Minor,0.0685,125.04,4/4,0.822,,à catégoriser,Sean Paul,rap,remplacé_RAP_classique
,Soulja Boy,Crank That (Soulja Boy),66TRwr5uJwPt15mfFkzhbi,77,0.511,0.732,221933,0.724,0.0,C,0.0491,-2.104,Major,0.101,140.13,4/4,0.808,,à catégoriser,Soulja Boy,rap,remplacé_RAP_classique
,Aminé,REEL IT IN (feat. Gucci Mane) - Remix,4yVEpUXxYgBwfSOKGTFxv5,77,0.0624,0.779,166960,0.355,0.0,A#,0.159,-8.971,Minor,0.0789,128.805,4/4,0.362,,à catégoriser,Aminé,rap,remplacé_RAP_classique
,2Pac,All Eyez On Me,2xTft6GEZeTyWNpdX94rkf,77,0.03,0.873,307773,0.719,0.0,C#,0.333,-5.948,Major,0.248,93.281,4/4,0.858,,à catégoriser,2Pac,rap,remplacé_RAP_classique
,Sean Kingston,Beautiful Girls,1hGy2eLcmC8eKx7qr1tOqx,77,0.15,0.762,225373,0.661,0.0,C#,0.256,-6.075,Minor,0.0687,130.009,4/4,0.769,,à catégoriser,Sean Kingston,rap,remplacé_RAP_classique
,Trippie Redd,Love Scars,0AICBlLzFCTpUqmAbtzB2z,77,0.000404,0.659,143969,0.614,0.0,A,0.123,-7.32,Minor,0.0541,119.405,4/4,0.26,,à catégoriser,Trippie Redd,rap,remplacé_RAP_classique
,A$AP Rocky,Sundress,2aPTvyE09vUCRwVvj0I8WK,77,0.176,0.721,158206,0.704,3.71e-06,F#,0.143,-6.364,Major,0.0606,125.004,4/4,0.735,,à catégoriser,A$AP Rocky,rap,remplacé_RAP_classique
,Pitbull,Time of Our Lives,2bJvI42r8EF3wxjOuDav4r,77,0.0921,0.72,229360,0.802,0.0,C#,0.694,-5.797,Major,0.0582,124.043,4/4,0.723,,à catégoriser,Pitbull,rap,remplacé_RAP_classique
,Kesha,TiK ToK,0HPD5WQqrq7wPWR7P7Dw1i,77,0.0991,0.755,199693,0.837,0.0,D,0.289,-2.718,Minor,0.142,120.028,4/4,0.714,,à catégoriser,Kesha,rap,remplacé_RAP_classique
,21 Savage,1.5,2wOXxtHZgRkkrkEbKLzzqs,77,0.000244,0.885,148656,0.52,1.16e-06,C#,0.454,-8.353,Major,0.359,84.022,4/4,0.306,,à catégoriser,21 Savage,rap,remplacé_RAP_classique
,Linkin Park,What I've Done,18lR4BzEs7e3qzc0KVkTpU,77,0.0141,0.623,205613,0.93,1.64e-06,F,0.138,-5.285,Major,0.0324,120.119,4/4,0.287,,à catégoriser,Linkin Park,rap,remplacé_RAP_classique
,Eminem,Kamikaze,2gsNpSn7VvvJuSrIDfRoYy,77,0.112,0.78,216029,0.808,0.0,D,0.329,-5.175,Major,0.484,79.982,4/4,0.642,,à catégoriser,Eminem,rap,remplacé_RAP_classique
,Lil Peep,Life is Beautiful,5rYpwP1dHWGVMrSZbTmt3e,77,0.0385,0.533,207587,0.638,0.000932,A#,0.0758,-9.411,Major,0.0636,135.056,4/4,0.324,,à catégoriser,Lil Peep,rap,remplacé_RAP_classique
,A Boogie Wit da Hoodie,Just Like Me (feat. Young Thug),0uH6JssU7mWkTT9mqeqEvL,77,0.156,0.774,220888,0.623,0.0,F,0.0955,-7.871,Major,0.245,128.661,5/4,0.393,,à catégoriser,A Boogie Wit da Hoodie,rap,remplacé_RAP_classique
,Post Malone,No Option,6M0IsaUX4GNyto4niSegfI,77,0.0757,0.575,179827,0.734,0.0,D,0.241,-4.949,Major,0.057,83.986,4/4,0.494,,à catégoriser,Post Malone,rap,remplacé_RAP_classique
,KIDS SEE GHOSTS,Reborn,4RVbK6cV0VqWdpCDcx3hiT,77,0.339,0.585,324674,0.597,0.0404,C,0.195,-7.499,Major,0.037,100.051,4/4,0.227,,à catégoriser,KIDS SEE GHOSTS,rap,remplacé_RAP_classique
,The Notorious B.I.G.,Hypnotize - 2014 Remastered Version,7KwZNVEaqikRSBSpyhXK2j,77,0.145,0.901,229827,0.697,0.0,A,0.287,-3.439,Major,0.28,93.941,4/4,0.67,,à catégoriser,The Notorious B.I.G.,rap,remplacé_RAP_classique
,Nicki Minaj,Bed (feat. Ariana Grande),3L4GsGLgxpHieVQH86H8bv,77,0.0348,0.757,189533,0.73,6.17e-05,G,0.136,-6.304,Major,0.187,90.013,4/4,0.451,,à catégoriser,Nicki Minaj,rap,remplacé_RAP_classique
,GASHI,Creep On Me,1MUL6DO2gVimj2YrVedubd,77,0.347,0.449,194777,0.597,1.03e-05,A,0.197,-4.401,Minor,0.14,134.598,5/4,0.505,,à catégoriser,GASHI,rap,remplacé_RAP_classique
,Britney Spears,...Baby One More Time,3MjUtNVVq3C8Fn0MP3zhXa,77,0.202,0.759,211067,0.699,0.000131,C,0.443,-5.745,Minor,0.0307,92.96,4/4,0.907,,à catégoriser,Britney Spears,rap,remplacé_RAP_classique
,Offset,Clout (feat. Cardi B),59ywHNwwchG4nZJMLyxSzd,77,0.228,0.919,205803,0.622,4.24e-06,C#,0.122,-7.384,Major,0.0997,140.022,4/4,0.424,,à catégoriser,Offset,rap,remplacé_RAP_classique
,Frank Ocean,Pink + White,3xKsf9qdS1CyvXSMEid6g8,77,0.67,0.544,184516,0.552,4.57e-05,A,0.415,-7.45,Major,0.0991,159.738,3/4,0.554,,à catégoriser,Frank Ocean,rap,remplacé_RAP_classique
,A Boogie Wit da Hoodie,Love Drugs and Sex,1Gno5IBUHh6vUKp4nxu2Yd,77,0.55,0.762,157863,0.553,0.0,F,0.115,-7.207,Minor,0.112,119.973,4/4,0.773,,à catégoriser,A Boogie Wit da Hoodie,rap,remplacé_RAP_classique
,Gunna,Same Yung Nigga (feat. Playboi Carti),1q9jq5X5vwmewjOa2mHtQ1,77,0.183,0.852,180935,0.568,0.0,C#,0.0993,-9.202,Minor,0.344,81.526,4/4,0.504,,à catégoriser,Gunna,rap,remplacé_RAP_classique
,Ari Lennox,Shea Butter Baby (with J. Cole),1CVAENDG5VY05pEHh0ViXL,77,0.134,0.702,210590,0.614,0.00391,C,0.173,-4.385,Major,0.0786,155.173,4/4,0.047,,à catégoriser,Ari Lennox,rap,remplacé_RAP_classique
,Flo Rida,My House,6Knv6wdA0luoMUuuoYi2i1,77,0.0215,0.688,192191,0.702,0.0,G,0.128,-4.792,Minor,0.0499,94.006,4/4,0.74,,à catégoriser,Flo Rida,rap,remplacé_RAP_classique
,American Authors,Best Day Of My Life,5Hroj5K7vLpIG4FNCRIjbP,77,0.0629,0.673,194240,0.902,0.000174,D,0.0552,-2.378,Major,0.0347,100.016,4/4,0.521,,à catégoriser,American Authors,rap,remplacé_RAP_classique
,Future,Hard Work Pays Off,6gzIcEUuswJQGfJNPYMjjv,77,0.327,0.736,224507,0.482,0.0,E,0.229,-8.242,Major,0.196,140.064,4/4,0.608,,à catégoriser,Future,rap,remplacé_RAP_classique
,JID,Off Deez (with J. Cole),3JAeYOjyJodI4PRs44lx2l,77,0.00207,0.836,213358,0.579,0.0,A,0.11,-6.164,Major,0.243,85.486,4/4,0.431,,à catégoriser,JID,rap,remplacé_RAP_classique
,Britney Spears,Oops!...I Did It Again,6naxalmIoLFWR0siv8dnQQ,77,0.3,0.751,211160,0.834,1.77e-05,C#,0.355,-5.444,Minor,0.0437,95.053,4/4,0.894,,à catégoriser,Britney Spears,rap,remplacé_RAP_classique
,Fort Minor,Remember The Name (feat. Styles Of Beyond),6ndmKwWqMozN2tcZqzCX4K,77,0.0583,0.688,230493,0.835,2.87e-06,G#,0.0795,-4.162,Major,0.0911,84.858,4/4,0.88,,à catégoriser,Fort Minor,rap,remplacé_RAP_classique
,NF,If You Want Love,3i5qVV8azKqGFK4Gzdt5YS,77,0.624,0.681,199387,0.397,0.0,C,0.113,-10.271,Major,0.12,70.129,4/4,0.251,,à catégoriser,NF,rap,remplacé_RAP_classique
,Usher,My Boo,68vgtRHr7iZHpzGpon6Jlo,77,0.257,0.662,223440,0.507,0.0,F,0.0465,-8.238,Major,0.118,86.412,4/4,0.676,,à catégoriser,Usher,rap,remplacé_RAP_classique
,A Boogie Wit da Hoodie,Skeezers,2A4vCndSkZ3jd5nfh3a8gc,76,0.558,0.792,198054,0.484,0.0,G,0.134,-7.801,Minor,0.155,140.019,4/4,0.353,,à catégoriser,A Boogie Wit da Hoodie,rap,remplacé_RAP_classique
,Tay-K,The Race,3wGXyJGsCf1myH5MooQIqE,76,0.00266,0.766,140000,0.606,0.0,A,0.166,-6.064,Major,0.456,160.223,4/4,0.352,,à catégoriser,Tay-K,rap,remplacé_RAP_classique
,Eminem,The Monster,48RrDBpOSSl1aLVCalGl5C,76,0.0525,0.781,250189,0.853,0.0,C#,0.12,-3.68,Minor,0.0715,110.049,4/4,0.624,,à catégoriser,Eminem,rap,remplacé_RAP_classique
,Machine Gun Kelly,Bad Things (with Camila Cabello),1PSBzsahR2AKwLJgx8ehBj,76,0.214,0.697,239293,0.691,0.0,D,0.185,-4.757,Major,0.146,137.853,4/4,0.305,,à catégoriser,Machine Gun Kelly,rap,remplacé_RAP_classique
,Wiz Khalifa,Fr Fr (feat. Lil Skies),1RagpNpkD3KcjXMLGMe99V,76,0.12,0.916,195591,0.493,2.63e-06,C#,0.211,-7.371,Minor,0.162,140.057,4/4,0.327,,à catégoriser,Wiz Khalifa,rap,remplacé_RAP_classique
,Boogie,Rainy Days (feat. Eminem),015jLlgBeSkl3CApWJhlv7,76,0.0146,0.866,234640,0.51,0.0,A#,0.107,-6.254,Major,0.256,106.949,4/4,0.171,,à catégoriser,Boogie,rap,remplacé_RAP_classique
,Jaden Smith,Way Up,7cFFhb9Wz2ZXLSpEk2VDKd,76,0.03,0.585,153773,0.941,8.41e-06,A#,0.196,-3.278,Minor,0.145,130.024,4/4,0.45,,à catégoriser,Jaden Smith,rap,remplacé_RAP_classique
,Kesha,Praying,0jdny0dhgjUwoIp5GkqEaA,76,0.491,0.576,230267,0.39,0.0,A#,0.111,-7.202,Major,0.0297,73.433,4/4,0.319,,à catégoriser,Kesha,rap,remplacé_RAP_classique
,Mobb Deep,"Shook Ones, Pt. II",33ZXjLCpiINn8eQIDYEPTD,76,0.0146,0.763,325507,0.786,0.0114,A#,0.0817,-6.472,Minor,0.229,93.857,4/4,0.504,,à catégoriser,Mobb Deep,rap,remplacé_RAP_classique
,Rae Sremmurd,No Type,4scpF6J5uMBvoh6sFB7EL1,76,0.013,0.888,200080,0.483,4.85e-06,F#,0.0926,-7.797,Major,0.154,125.008,4/4,0.226,,à catégoriser,Rae Sremmurd,rap,remplacé_RAP_classique
,Lil Peep,Awful Things,7Hr2XoaGpIMKbNXCZDZ3le,76,0.0157,0.368,214427,0.796,0.0,C#,0.0694,-4.923,Minor,0.0823,170.033,4/4,0.181,,à catégoriser,Lil Peep,rap,remplacé_RAP_classique
,Future,Low Life,7EiZI6JVHllARrX9PUvAdX,76,0.337,0.722,313547,0.331,0.283,G#,0.146,-7.789,Major,0.0725,143.974,4/4,0.102,,à catégoriser,Future,rap,remplacé_RAP_classique
,6LACK,PRBLMS,4AtZRwSR8BOTTQg5ihSggt,76,0.0307,0.417,246773,0.58,1.45e-06,A,0.179,-4.574,Major,0.207,68.58,5/4,0.139,,à catégoriser,6LACK,rap,remplacé_RAP_classique
,Gucci Mane,BiPolar (feat. Quavo),4fGT0JiaqoHShrg6uSsKfB,76,0.144,0.747,214642,0.569,0.0,G#,0.18,-6.679,Major,0.146,157.056,4/4,0.167,,à catégoriser,Gucci Mane,rap,remplacé_RAP_classique
,The Weeknd,Often,4PhsKqMdgMEUSstTDAmMpg,76,0.218,0.569,249040,0.629,0.0,G,0.135,-9.837,Minor,0.0485,134.035,4/4,0.0726,,à catégoriser,The Weeknd,rap,remplacé_RAP_classique
,Childish Gambino,Feels Like Summer,7p4vHnYXkxlzvfePJVpcTr,76,0.162,0.554,297404,0.596,0.00482,G,0.0805,-8.214,Major,0.13,165.728,4/4,0.255,,à catégoriser,Childish Gambino,rap,remplacé_RAP_classique
,Kendrick Lamar,King Kunta,0N3W5peJUQtI4eyR6GJT5O,76,0.00589,0.884,234693,0.657,0.0,F#,0.154,-4.569,Minor,0.0977,107.059,4/4,0.489,,à catégoriser,Kendrick Lamar,rap,remplacé_RAP_classique
,Pitbull,Timber,3cHyrEgdyYRjgJKSOiOtcS,76,0.0295,0.581,204160,0.963,0.0,B,0.139,-4.087,Major,0.0981,129.992,4/4,0.788,,à catégoriser,Pitbull,rap,remplacé_RAP_classique
,Post Malone,Blame It On Me,1ZemPoaj7LBj1RAQrb89EC,76,0.135,0.651,261800,0.587,1.07e-05,B,0.149,-7.307,Minor,0.0421,121.838,4/4,0.317,,à catégoriser,Post Malone,rap,remplacé_RAP_classique
,Aminé,Invincible,6VS7wKwtvL2FvTupYSWZ9e,76,0.141,0.724,196387,0.6,0.000218,A#,0.104,-4.391,Minor,0.29,86.984,4/4,0.466,,à catégoriser,Aminé,rap,remplacé_RAP_classique
,MadeinTYO,Ned Flanders (feat. A$AP Ferg),2EUNZfjPToKZIahK0WMLKd,76,0.0254,0.936,161013,0.495,0.0,C#,0.087,-6.062,Major,0.229,139.951,4/4,0.299,,à catégoriser,MadeinTYO,rap,remplacé_RAP_classique
,Quavo,LOSE IT (feat. Lil Baby),69PkhA9q3xCWU2CzoZnLAu,76,0.0161,0.962,237655,0.573,0.0,G,0.109,-5.924,Major,0.308,125.035,4/4,0.728,,à catégoriser,Quavo,rap,remplacé_RAP_classique
,Post Malone,Sugar Wraith,0MrRAUcB8AZiB9ue2VOBYe,76,0.26,0.6,228147,0.767,0.0,F,0.0979,-4.232,Minor,0.0868,164.079,4/4,0.291,,à catégoriser,Post Malone,rap,remplacé_RAP_classique
,Young Thug,Relationship (feat. Future),25oOaleife6E2MIKmFkPvg,76,0.00252,0.842,215307,0.597,0.0,D,0.124,-6.336,Major,0.0627,145.992,4/4,0.298,,à catégoriser,Young Thug,rap,remplacé_RAP_classique
,Kodak Black,Tunnel Vision,4Q3N4Ct4zCuIHuZ65E3BD4,76,0.0576,0.497,268187,0.489,9.91e-05,B,0.122,-7.724,Minor,0.294,171.853,4/4,0.231,,à catégoriser,Kodak Black,rap,remplacé_RAP_classique
,gianni & kyle,do u even miss me at all?,6pZrMNlxjDl216OcdBGpfJ,76,0.384,0.819,177600,0.519,0.0,A#,0.0899,-7.16,Minor,0.0768,100.039,4/4,0.452,,à catégoriser,gianni & kyle,rap,remplacé_RAP_classique
,Pitbull,Give Me Everything,4QNpBfC0zvjKqPJcyqBy9W,76,0.192,0.671,252307,0.939,0.0,G#,0.298,-3.206,Major,0.161,129.023,4/4,0.529,,à catégoriser,Pitbull,rap,remplacé_RAP_classique
,Jax Jones,Ring Ring (feat. Mabel & Rich The Kid),3pSfoP1xZllxEuZ6Oh6ebn,76,0.172,0.779,217613,0.641,2.03e-06,C#,0.102,-4.912,Minor,0.141,107.032,4/4,0.638,,à catégoriser,Jax Jones,rap,remplacé_RAP_classique
,Playboi Carti,wokeuplikethis*,59J5nzL1KniFHnU120dQzt,76,0.0138,0.785,235535,0.62,0.0,G#,0.15,-6.668,Major,0.254,78.476,4/4,0.478,,à catégoriser,Playboi Carti,rap,remplacé_RAP_classique
,Usher,DJ Got Us Fallin' In Love (feat. Pitbull),4356Typ82hUiFAynbLYbPn,76,0.0338,0.663,220800,0.861,0.0,G,0.082,-3.398,Minor,0.109,119.963,4/4,0.654,,à catégoriser,Usher,rap,remplacé_RAP_classique
,Jeremih,oui,0PJIbOdMs3bd5AT8liULMQ,76,0.192,0.715,238320,0.703,0.0,F,0.113,-3.825,Major,0.0503,119.749,4/4,0.596,,à catégoriser,Jeremih,rap,remplacé_RAP_classique
,Juice WRLD,Candles,1wa6QQsdSE3X2GbRljGpFk,76,0.373,0.715,183703,0.574,0.0,G,0.174,-6.236,Major,0.0817,157.0,4/4,0.337,,à catégoriser,Juice WRLD,rap,remplacé_RAP_classique
,Rae Sremmurd,Come Get Her,1Ser4X0TKttOvo8bgdytTP,76,0.184,0.687,212947,0.563,0.0,D,0.0681,-6.214,Major,0.163,185.056,4/4,0.112,,à catégoriser,Rae Sremmurd,rap,remplacé_RAP_classique
,Drake,Portland,2bjwRfXMk4uRgOD9IBYl9h,76,0.0143,0.924,236615,0.444,0.0,C#,0.26,-8.227,Major,0.243,136.088,4/4,0.314,,à catégoriser,Drake,rap,remplacé_RAP_classique
,OneRepublic,Secrets,1NhPKVLsHhFUHIOZ32QnS2,76,0.098,0.515,224693,0.767,0.0,D,0.121,-6.199,Major,0.0352,148.024,4/4,0.38,,à catégoriser,OneRepublic,rap,remplacé_RAP_classique
,Nicki Minaj,Chun-Li,1e4rwBPVI32vZtTJu7mJ4J,76,0.276,0.69,191600,0.729,5.08e-05,F#,0.106,-5.08,Minor,0.372,128.96,5/4,0.478,,à catégoriser,Nicki Minaj,rap,remplacé_RAP_classique
,G-Eazy,West Coast,2O8gSQ9z52tZSLJnuzjkcG,76,0.0729,0.843,139610,0.806,0.0,F#,0.758,-5.156,Major,0.367,97.858,4/4,0.821,,à catégoriser,G-Eazy,rap,remplacé_RAP_classique
,21 Savage,Ghostface Killers,5u6vkDnOyaf8LsteDAj2ub,76,0.331,0.782,268933,0.436,1.3e-05,D,0.342,-7.033,Major,0.155,82.994,4/4,0.243,,à catégoriser,21 Savage,rap,remplacé_RAP_classique
,2 Chainz,Momma I Hit A Lick (feat. Kendrick Lamar),7jKUnzzOGhAlPjr7LkIUlE,76,0.202,0.796,173760,0.467,3.32e-05,B,0.206,-6.293,Major,0.34,179.974,3/4,0.4,,à catégoriser,2 Chainz,rap,remplacé_RAP_classique
,Mike Posner,Move On,3SOp10shYtVHuZWxVGenUb,76,0.176,0.741,178400,0.686,0.553,D,0.439,-5.704,Major,0.0361,102.027,4/4,0.418,,à catégoriser,Mike Posner,rap,remplacé_RAP_classique
,Post Malone,Otherside,4qWCFTuNnmGNdY4egtb4ZY,76,0.354,0.645,228227,0.657,5.17e-06,A,0.213,-5.688,Minor,0.0334,104.931,4/4,0.136,,à catégoriser,Post Malone,rap,remplacé_RAP_classique
,Post Malone,Too Young,4SYUUlkScpNR1QvPscXf8t,76,0.271,0.602,237147,0.635,3.2e-05,E,0.0829,-6.526,Minor,0.052,123.05,4/4,0.225,,à catégoriser,Post Malone,rap,remplacé_RAP_classique
,blackbear,1 SIDED LOVE,13TMuxC8tdSfthXpHG9D26,76,0.236,0.584,170667,0.42,0.0,G#,0.119,-7.827,Major,0.0322,90.051,4/4,0.283,,à catégoriser,blackbear,rap,remplacé_RAP_classique
,Pia Mia,Do It Again,72Bz4ciRZPBcVSw0nrZDHi,76,0.0299,0.714,207746,0.559,0.0,G#,0.088,-6.543,Major,0.0515,95.979,4/4,0.411,,à catégoriser,Pia Mia,rap,remplacé_RAP_classique
,Travis Scott,STOP TRYING TO BE GOD,1xYpVRspgaLxdJLOTQkTjg,76,0.221,0.588,338438,0.567,0.0,E,0.135,-3.738,Minor,0.0628,150.009,4/4,0.113,,à catégoriser,Travis Scott,rap,remplacé_RAP_classique
,J. Cole,Neighbors,0utlOiJy2weVl9WTkcEWHy,76,0.358,0.894,216520,0.284,0.000487,B,0.11,-13.002,Minor,0.33,138.944,4/4,0.413,,à catégoriser,J. Cole,rap,remplacé_RAP_classique
